seq_index,filename,ndtiff_file,column,row,z,x_px,y_px
740,0740.tif,new_NDTiffStack_1.tif,35,15,0,64512.000,27648.000
741,0741.tif,new_NDTiffStack_1.tif,35,14,0,64512.000,25804.800
742,0742.tif,new_NDTiffStack_1.tif,35,13,0,64512.000,23961.600
743,0743.tif,new_NDTiffStack_1.tif,35,12,0,64512.000,22118.400
744,0744.tif,new_NDTiffStack_1.tif,35,11,0,64512.000,20275.200
745,0745.tif,new_NDTiffStack_1.tif,35,10,0,64512.000,18432.000
746,0746.tif,new_NDTiffStack_1.tif,35,9,0,64512.000,16588.800
747,0747.tif,new_NDTiffStack_1.tif,35,8,0,64512.000,14745.600
748,0748.tif,new_NDTiffStack_1.tif,35,7,0,64512.000,12902.400
749,0749.tif,new_NDTiffStack_1.tif,35,6,0,64512.000,11059.200
750,0750.tif,new_NDTiffStack_1.tif,35,5,0,64512.000,9216.000
751,0751.tif,new_NDTiffStack_1.tif,35,4,0,64512.000,7372.800
752,0752.tif,new_NDTiffStack_1.tif,35,3,0,64512.000,5529.600
753,0753.tif,new_NDTiffStack_1.tif,35,2,0,64512.000,3686.400
754,0754.tif,new_NDTiffStack_1.tif,35,1,0,64512.000,1843.200
755,0755.tif,new_NDTiffStack_1.tif,35,0,0,64512.000,0.000
756,0756.tif,new_NDTiffStack_1.tif,36,0,0,66355.200,0.000
757,0757.tif,new_NDTiffStack_1.tif,36,1,0,66355.200,1843.200
758,0758.tif,new_NDTiffStack_1.tif,36,2,0,66355.200,3686.400
759,0759.tif,new_NDTiffStack_1.tif,36,3,0,66355.200,5529.600
760,0760.tif,new_NDTiffStack_1.tif,36,4,0,66355.200,7372.800
761,0761.tif,new_NDTiffStack_1.tif,36,5,0,66355.200,9216.000
762,0762.tif,new_NDTiffStack_1.tif,36,6,0,66355.200,11059.200
763,0763.tif,new_NDTiffStack_1.tif,36,7,0,66355.200,12902.400
764,0764.tif,new_NDTiffStack_1.tif,36,8,0,66355.200,14745.600
765,0765.tif,new_NDTiffStack_1.tif,36,9,0,66355.200,16588.800
766,0766.tif,new_NDTiffStack_1.tif,36,10,0,66355.200,18432.000
767,0767.tif,new_NDTiffStack_1.tif,36,11,0,66355.200,20275.200
768,0768.tif,new_NDTiffStack_1.tif,36,12,0,66355.200,22118.400
769,0769.tif,new_NDTiffStack_1.tif,36,13,0,66355.200,23961.600
770,0770.tif,new_NDTiffStack_1.tif,36,14,0,66355.200,25804.800
771,0771.tif,new_NDTiffStack_1.tif,36,15,0,66355.200,27648.000
772,0772.tif,new_NDTiffStack_1.tif,36,16,0,66355.200,29491.200
773,0773.tif,new_NDTiffStack_1.tif,36,17,0,66355.200,31334.400
774,0774.tif,new_NDTiffStack_1.tif,36,18,0,66355.200,33177.600
775,0775.tif,new_NDTiffStack_1.tif,36,19,0,66355.200,35020.800
776,0776.tif,new_NDTiffStack_1.tif,36,20,0,66355.200,36864.000
777,0777.tif,new_NDTiffStack_1.tif,37,20,0,68198.400,36864.000
778,0778.tif,new_NDTiffStack_1.tif,37,19,0,68198.400,35020.800
779,0779.tif,new_NDTiffStack_1.tif,37,18,0,68198.400,33177.600
780,0780.tif,new_NDTiffStack_1.tif,37,17,0,68198.400,31334.400
781,0781.tif,new_NDTiffStack_1.tif,37,16,0,68198.400,29491.200
782,0782.tif,new_NDTiffStack_1.tif,37,15,0,68198.400,27648.000
783,0783.tif,new_NDTiffStack_1.tif,37,14,0,68198.400,25804.800
784,0784.tif,new_NDTiffStack_1.tif,37,13,0,68198.400,23961.600
785,0785.tif,new_NDTiffStack_1.tif,37,12,0,68198.400,22118.400
786,0786.tif,new_NDTiffStack_1.tif,37,11,0,68198.400,20275.200
787,0787.tif,new_NDTiffStack_1.tif,37,10,0,68198.400,18432.000
788,0788.tif,new_NDTiffStack_1.tif,37,9,0,68198.400,16588.800
789,0789.tif,new_NDTiffStack_1.tif,37,8,0,68198.400,14745.600
790,0790.tif,new_NDTiffStack_1.tif,37,7,0,68198.400,12902.400
791,0791.tif,new_NDTiffStack_1.tif,37,6,0,68198.400,11059.200
792,0792.tif,new_NDTiffStack_1.tif,37,5,0,68198.400,9216.000
793,0793.tif,new_NDTiffStack_1.tif,37,4,0,68198.400,7372.800
794,0794.tif,new_NDTiffStack_1.tif,37,3,0,68198.400,5529.600
795,0795.tif,new_NDTiffStack_1.tif,37,2,0,68198.400,3686.400
796,0796.tif,new_NDTiffStack_1.tif,37,1,0,68198.400,1843.200
797,0797.tif,new_NDTiffStack_1.tif,37,0,0,68198.400,0.000
